ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Melzer J.,10,42,6,2,6,4,6,2,,,,,3,0,Completed,1.083,7,1.11,6,1.1,5.85,1.15,3.8,1.148,6.25
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Boutter J.,5,488,6,4,7,6,6,3,,,,,3,0,Completed,1.167,4.5,1.2,4.25,1.15,4.92,1.25,3,1.23,4.65
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Grosjean S.,Ascione T.,13,86,6,4,6,2,6,4,,,,,3,0,Completed,1.063,7.5,1.06,8,1.05,7.75,1.05,5,1.074,11
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Bracciali D.,Hernych J.,218,118,3,6,4,6,6,2,6,3,6,3,3,2,Completed,2.75,1.4,2.65,1.45,2.6,1.45,2.3,1.4,2.9,1.465
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Carraz G.,Rochus O.,69,74,7,6,6,4,6,4,,,,,3,0,Completed,2.25,1.571,2.5,1.5,2.45,1.5,2.2,1.45,2.88,1.469
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Corretja A.,67,85,4,6,6,3,6,2,5,7,6,4,3,2,Completed,1.25,3.75,1.22,4,1.28,3.46,1.15,3.8,1.227,4.7
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Ivanisevic G.,Youzhny M.,415,35,6,3,7,6,6,2,,,,,3,0,Completed,2.625,1.444,2.65,1.45,2.34,1.56,2.1,1.5,2.75,1.5
35,London,Wimbledon,21/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Volandri F.,Delgado J.,52,301,6,1,6,3,6,3,,,,,3,0,Completed,2.75,1.4,3,1.36,2.6,1.45,2.7,1.3,2.95,1.444
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Ferreira W.,Ljubicic I.,82,29,5,7,7,6,7,5,6,2,,,3,1,Completed,1.909,1.8,2,1.76,2.1,1.7,1.9,1.6,2.06,1.794
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Sargsian S.,Lopez M.,48,120,6,4,6,3,4,6,6,2,,,3,1,Completed,1.167,4.5,1.18,4.6,,,1.2,3.3,1.244,4.45
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Lu Y.H.,Vacek J.,101,133,6,3,4,6,6,3,6,2,,,3,1,Completed,2.1,1.667,2.1,1.7,1.97,1.78,1.9,1.6,2.07,1.787
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Johansson J.,Clement A.,43,47,6,2,7,6,7,6,,,,,3,0,Completed,2.75,1.4,2.65,1.45,2.6,1.45,2.5,1.35,2.69,1.529
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Bloomfield R.,22,529,6,4,6,2,7,5,,,,,3,0,Completed,1.063,8,1.1,6.5,1.1,6.75,1.05,5,1.118,7.75
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Saulnier C.,Llodra M.,83,50,7,5,4,6,7,6,7,6,,,3,1,Completed,3,1.364,3,1.36,2.92,1.37,2.5,1.35,3.1,1.408
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Kucera K.,Hernandez O.,76,88,6,1,6,2,6,2,,,,,3,0,Completed,1.083,7,1.08,7,1.07,7.19,1.03,6,1.083,10
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Tursunov D.,Safin M.,70,15,4,6,7,5,6,3,7,6,,,3,1,Completed,6,1.111,5.5,1.13,6.25,1.1,4.5,1.1,7.65,1.114
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Fish M.,Navarro-Pastor I.,20,228,6,3,6,2,6,3,,,,,3,0,Completed,1.08,7,1.08,7,1.05,7.75,1.1,4.5,1.082,10.25
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Mayer F.,Arthurs W.,66,96,7,6,7,6,7,6,,,,,3,0,Completed,2.375,1.533,2.65,1.45,2.6,1.46,2.5,1.35,2.63,1.546
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Henman T.,Ramirez-Hidalgo R.,6,89,4,6,7,6,6,4,6,2,,,3,1,Completed,1.01,13,1.02,12,1.04,9.25,1.02,6,1.025,28.5
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Labadze I.,Vliegen K.,45,107,6,2,6,4,3,6,6,2,,,3,1,Completed,1.5,2.5,,,,,1.6,1.9,1.606,2.45
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Gambill J.M.,Mirnyi M.,84,28,6,3,7,5,6,4,,,,,3,0,Completed,2.1,1.667,2.15,1.67,2.1,1.7,1.9,1.6,2.1,1.769
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Philippoussis M.,Rochus C.,17,122,6,3,6,4,6,2,,,,,3,0,Completed,1.167,4.5,1.25,3.75,1.2,4.25,1.15,3.8,1.23,4.7
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Peya A.,Salzenstein J.,128,109,6,2,6,4,6,2,,,,,3,0,Completed,1.667,2.1,1.65,2.2,1.65,2.15,1.55,2,1.699,2.23
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Heuberger I.,Saretta F.,137,68,5,7,6,0,6,1,7,6,,,3,1,Completed,2.25,1.571,2.1,1.7,2.2,1.65,1.75,1.75,2.41,1.621
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Novak J.,51,16,6,3,6,4,6,4,,,,,3,0,Completed,2.5,1.5,2.55,1.48,2.6,1.45,2.7,1.3,2.95,1.455
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Verkerk M.,Davydenko N.,56,59,4,6,6,3,6,4,7,5,,,3,1,Completed,1.364,3,1.36,3,1.4,2.85,1.35,2.5,1.435,3
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Moya C.,Patience O.,7,93,6,4,3,6,7,5,6,7,6,1,3,2,Completed,1.333,3.25,1.33,3.2,1.3,3.35,1.3,2.7,1.351,3.45
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Arazi H.,Sa A.,39,255,6,1,6,4,6,2,,,,,3,0,Completed,1.533,2.375,1.57,2.35,1.65,2.15,1.6,1.9,1.68,2.27
35,London,Wimbledon,22/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Montanes A.,Ulihrach B.,78,116,6,4,6,2,6,3,,,,,3,0,Completed,2.2,1.615,2.25,1.6,2.15,1.65,2.3,1.4,2.24,1.694
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Enqvist T.,Blanco G.,57,102,4,6,7,6,6,4,7,6,,,3,1,Completed,1.111,6,1.08,7,1.09,6.68,1.05,5,1.105,8.25
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Dent T.,Delgado R.,31,200,6,2,6,3,6,4,,,,,3,0,Completed,1.286,3.5,1.28,3.5,1.35,3.1,1.4,2.3,1.328,3.6
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Spadea V.,Reid T.,30,134,6,2,6,4,6,2,,,,,3,0,Completed,1.615,2.2,1.67,2.15,1.61,2.23,1.45,2.2,1.763,2.11
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Hanescu V.,49,75,7,6,6,4,6,7,7,5,,,3,1,Completed,3.5,1.286,3.75,1.25,3.35,1.3,2.5,1.35,3.45,1.351
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Popp A.,Massu N.,90,12,6,2,6,4,6,4,,,,,3,0,Completed,1.571,2.25,1.5,2.5,1.51,2.46,1.4,2.3,1.513,2.72
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Schuettler R.,Soderling R.,8,37,4,6,6,3,7,6,1,6,6,2,3,2,Completed,1.571,2.25,1.57,2.35,1.5,2.45,1.45,2.2,1.641,2.36
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Haas T.,Dupuis A.,100,92,2,6,2,6,7,6,6,4,8,6,3,2,Completed,1.286,3.5,1.3,3.35,1.34,3.12,1.25,3,1.345,3.5
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Starace P.,19,131,6,4,6,4,6,4,,,,,3,0,Completed,1.16,4.5,1.15,5,1.15,5.2,1.2,3.3,1.217,4.85
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Pescosolido S.,van Scheppingen D.,143,87,4,6,4,6,6,4,7,6,10,8,3,2,Completed,1.727,2,1.5,1.5,,,1.45,2.2,1.781,2.08
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Schalken S.,Childs L.,23,251,6,2,6,1,6,3,,,,,3,0,Completed,1.125,5.5,1.12,5.6,1.13,5.5,1.1,4.5,1.157,5.85
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Martin T.,Canas G.,72,73,4,6,6,3,7,6,4,6,9,7,3,2,Completed,1.571,2.25,1.6,2.3,1.65,2.15,1.6,1.9,1.599,2.47
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Hilton M.,Costa A.,479,55,6,1,6,4,6,3,,,,,3,0,Completed,2.5,1.5,2.65,1.45,2.45,1.5,2.2,1.45,2.74,1.508
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Hrbaty D.,Sanchez D.,25,54,6,2,6,4,6,2,,,,,3,0,Completed,1.5,2.5,1.45,2.6,1.46,2.6,1.45,2.2,1.559,2.59
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Pavel A.,Ram A.,21,364,6,3,7,5,7,6,,,,,3,0,Completed,1.364,3,1.36,3,1.32,3.22,1.35,2.5,1.392,3.2
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Carlsen K.,Gasquet R.,103,105,3,6,7,6,7,6,6,7,6,4,3,2,Completed,2,1.727,2,1.76,1.99,1.76,1.75,1.75,2.07,1.787
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Beck K.,Marray J.,71,238,6,4,6,7,4,6,6,3,10,8,3,2,Completed,1.444,2.625,1.45,2.65,1.45,2.6,1.3,2.7,1.488,2.8
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Benneteau J.,Berdych T.,80,65,6,3,7,5,6,4,,,,,3,0,Completed,1.533,2.375,1.45,2.6,1.53,2.4,1.5,2.1,1.613,2.43
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Ancic M.,Horna L.,63,36,6,7,6,4,6,3,6,4,,,3,1,Completed,1.083,7,1.08,7,1.06,7.79,1.03,5.5,1.121,7.3
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Gonzalez F.,Vassallo-Arguello M.,26,108,6,4,6,2,6,4,,,,,3,0,Completed,1.12,5.5,1.13,5.5,1.15,5.2,1.15,3.8,1.138,6.5
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Mantilla F.,Pless K.,127,634,7,6,4,6,7,5,6,1,,,3,1,Completed,1.533,2.375,1.6,2.3,1.65,2.15,1.6,1.9,1.667,2.3
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Wang Y.T.,2,181,6,3,7,5,6,4,,,,,3,0,Completed,1.01,13,1.02,12,1.04,9.25,1.03,5.5,1.022,33.5
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Chela J.I.,Burgsmuller L.,18,94,6,4,4,6,6,0,6,2,,,3,1,Completed,1.727,2,1.8,1.95,1.85,1.9,1.75,1.75,1.794,2.06
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Coria G.,Moodie W.,3,106,6,4,6,7,6,3,6,7,6,3,3,2,Completed,1.5,2.5,1.6,2.3,1.48,2.53,1.45,2.2,1.571,2.55
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Rusedski G.,Sanguinetti D.,165,112,7,5,4,6,6,2,6,2,,,3,1,Completed,1.2,4.333,1.18,4.5,1.2,4.25,1.15,3.8,1.235,4.6
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,1st Round,5,Andreev I.,van Lottum J.,64,115,2,6,6,2,6,0,6,3,,,3,1,Completed,1.25,3.75,1.28,3.5,1.25,3.74,1.25,3,1.282,4
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Johansson J.,Fish M.,43,20,6,7,6,3,6,4,6,4,,,3,1,Completed,2.5,1.5,2.45,1.53,2.25,1.6,2.2,1.45,2.54,1.575
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrero J.C.,Koubek S.,5,95,4,6,7,5,5,7,7,6,8,6,3,2,Completed,1.167,4.5,1.2,4.3,1.25,3.75,1.2,3.3,1.238,4.6
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Saulnier C.,22,83,3,6,6,3,6,4,6,7,8,6,3,2,Completed,1.5,2.5,1.57,2.35,1.56,2.34,1.4,2.3,1.559,2.59
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Moya C.,Stepanek R.,7,67,6,4,6,4,6,7,7,5,,,3,1,Completed,1.533,2.375,1.53,2.4,1.65,2.15,1.5,2.1,1.649,2.34
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Ginepri R.,Verdasco F.,34,40,6,7,6,4,6,4,6,3,,,3,1,Completed,1.833,1.833,1.88,1.88,1.8,1.95,1.6,1.9,1.901,1.917
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Ivanisevic G.,Volandri F.,415,52,4,6,7,6,1,6,6,3,6,4,3,2,Completed,1.364,3,1.33,3.2,1.32,3.22,1.4,2.3,1.357,3.4
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Hewitt L.,Labadze I.,10,45,6,4,6,4,6,1,,,,,3,0,Completed,1.071,7.5,1.06,8,1.1,6.75,1.05,5,1.108,8
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Johansson T.,Santoro F.,123,53,7,5,6,2,6,1,,,,,3,0,Completed,1.3,3.4,1.3,3.4,1.28,3.46,1.2,3.3,1.357,3.4
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Grosjean S.,Carraz G.,13,69,6,1,6,2,6,2,,,,,3,0,Completed,1.125,5.5,1.16,5,1.13,5.5,1.1,4.5,1.154,6
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Falla A.,1,138,6,1,6,2,6,0,,,,,3,0,Completed,1.01,12,1.01,13,1.04,9.25,1.02,7,1.022,33.5
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Tursunov D.,Sargsian S.,70,48,6,3,7,6,3,6,4,6,15,13,3,2,Completed,2.25,1.571,2.35,1.57,2.15,1.65,2.1,1.5,2.29,1.671
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Gambill J.M.,Bracciali D.,84,218,6,7,7,6,6,3,6,2,,,3,1,Completed,1.28,3.5,1.25,3.75,1.28,3.46,1.25,3,1.299,3.8
35,London,Wimbledon,24/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Bjorkman J.,Lu Y.H.,27,101,6,4,6,3,6,4,,,,,3,0,Completed,1.286,3.5,1.25,3.75,1.25,3.75,1.25,3,1.25,4.35
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Roddick A.,Peya A.,2,128,6,3,7,6,6,4,,,,,3,0,Completed,1.01,13,1.02,12,1.03,9.75,1.02,7,1.025,26
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Ferreira W.,Kucera K.,82,76,7,6,6,3,6,1,,,,,3,0,Completed,2,1.727,2.1,1.7,1.9,1.85,2.2,1.45,2.13,1.775
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Hrbaty D.,Hilton M.,25,479,7,5,6,4,6,2,,,,,3,0,Completed,1.364,3,1.45,2.65,1.45,2.6,1.4,2.3,1.543,2.64
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Ancic M.,Benneteau J.,63,80,4,6,7,6,6,2,5,7,6,4,3,2,Completed,1.222,4,1.28,3.5,1.3,3.35,1.25,3,1.238,4.55
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Dent T.,Pescosolido S.,31,143,6,3,6,3,7,6,,,,,3,0,Completed,1.111,6,1.12,5.75,1.11,5.84,1.15,3.8,1.118,7.75
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Popp A.,Montanes A.,90,78,6,1,6,0,6,1,,,,,3,0,Completed,1.167,4.5,1.15,5.15,1.13,5.5,1.1,4.5,1.187,5.25
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Carlsen K.,Pavel A.,103,21,7,6,6,4,6,3,,,,,3,0,Completed,3,1.364,3.5,1.28,3.6,1.25,3.3,1.2,3.4,1.357
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Mayer F.,Coria G.,66,3,4,6,6,3,6,3,6,4,,,3,1,Completed,2.625,1.444,2.35,1.57,2.53,1.48,2.5,1.35,2.65,1.541
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Henman T.,Heuberger I.,6,137,7,5,6,3,6,2,,,,,3,0,Completed,1.05,8.5,1.07,7.5,1.07,7.19,1.05,5,1.077,11
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Malisse X.,Haas T.,51,100,3,6,6,3,6,2,6,4,,,3,1,Completed,1.909,1.8,1.83,1.93,1.87,1.87,1.9,1.6,1.84,2.03
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Gonzalez F.,Andreev I.,26,64,7,5,6,3,5,7,6,7,6,3,3,2,Completed,2.5,1.5,2.4,1.55,2.3,1.6,2,1.55,2.4,1.633
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Arazi H.,Ferrer D.,39,49,6,7,6,4,6,3,7,6,,,3,1,Completed,1.4,2.75,1.45,2.65,1.48,2.53,1.4,2.3,1.592,2.5
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Philippoussis M.,Verkerk M.,17,56,4,6,6,3,7,6,7,5,,,3,1,Completed,1.364,3,1.35,3.1,1.35,3.1,1.3,2.7,1.417,3.1
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Beck K.,Robredo T.,71,19,6,3,6,2,7,6,,,,,3,0,Completed,2.1,1.667,2.05,1.72,2.25,1.6,1.9,1.6,2.33,1.662
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Enqvist T.,Chela J.I.,57,18,6,3,6,7,6,1,3,6,6,3,3,2,Completed,1.571,2.25,1.6,2.25,1.6,2.25,1.65,1.85,1.699,2.26
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Spadea V.,Mantilla F.,30,127,6,1,6,2,6,2,,,,,3,0,Completed,1.4,2.75,1.4,2.85,1.38,2.88,1.25,3,1.476,2.87
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Schalken S.,Martin T.,23,72,6,3,6,2,4,6,6,3,,,3,1,Completed,1.667,2.1,1.7,2.1,1.58,2.28,1.5,2.1,1.73,2.2
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Karlovic I.,Elseneer G.,62,99,6,4,6,4,3,6,7,6,,,3,1,Completed,1.4,2.75,1.36,3,1.35,3.1,1.3,2.7,1.313,3.7
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,2nd Round,5,Schuettler R.,Rusedski G.,8,165,6,7,7,6,6,7,6,2,6,2,3,2,Completed,1.833,1.833,1.9,1.85,1.85,1.9,1.75,1.75,1.862,2
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Moya C.,Tursunov D.,7,70,6,1,6,4,7,5,,,,,3,0,Completed,1.364,3,1.35,3.1,1.42,2.75,1.4,2.3,1.412,3.13
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Grosjean S.,Gambill J.M.,13,84,7,6,6,3,6,2,,,,,3,0,Completed,1.25,3.75,1.25,3.75,1.2,4.25,1.25,3,1.235,4.65
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Hewitt L.,Ivanisevic G.,10,415,6,2,6,3,6,4,,,,,3,0,Completed,1.167,4.5,1.17,4.85,1.11,5.84,1.1,4.5,1.182,5.25
35,London,Wimbledon,25/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Ginepri R.,Ferrero J.C.,34,5,6,3,6,4,6,1,,,,,3,0,Completed,1.8,1.909,1.76,2,1.8,1.95,1.6,1.9,1.813,2.07
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Mayer F.,Ferreira W.,66,82,4,6,6,4,6,1,6,4,,,3,1,Completed,2.2,1.615,2.15,1.67,2.1,1.7,2,1.55,2.35,1.654
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Johansson J.,Bjorkman J.,43,27,6,7,7,6,7,6,6,3,,,3,1,Completed,1.833,1.833,1.88,1.88,1.83,1.91,1.8,1.7,1.781,2.12
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Karlovic I.,Lopez F.,62,22,7,6,7,6,6,7,7,5,,,3,1,Completed,1.8,1.909,1.67,2.15,1.75,2.05,1.75,1.75,1.73,2.2
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Johansson T.,1,123,6,3,6,4,6,3,,,,,3,0,Completed,1.05,9,1.08,7,1.06,7.79,1.05,5,1.067,13
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Ancic M.,Hrbaty D.,63,25,7,5,6,3,7,5,,,,,3,0,Completed,1.333,3.25,1.33,3.2,1.3,3.35,1.35,2.5,1.351,3.45
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Schalken S.,Enqvist T.,23,57,5,7,6,2,3,6,7,6,6,2,3,2,Completed,1.4,2.75,1.42,2.75,1.45,2.6,1.3,2.7,1.435,3.05
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Spadea V.,Schuettler R.,30,8,6,4,6,2,6,3,,,,,3,0,Completed,2.625,1.444,2.4,1.55,2.35,1.55,2,1.55,2.57,1.568
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Malisse X.,Beck K.,51,71,6,3,6,3,6,4,,,,,3,0,Completed,1.5,2.5,1.55,2.4,1.55,2.35,1.35,2.5,1.541,2.65
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Roddick A.,Dent T.,2,31,6,3,7,6,7,6,,,,,3,0,Completed,1.143,5,1.2,4.3,1.21,4.06,1.2,3.3,1.235,4.6
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Philippoussis M.,Gonzalez F.,17,26,6,4,6,1,6,7,7,5,,,3,1,Completed,1.25,3.75,1.3,3.4,1.28,3.46,1.25,3,1.345,3.5
