ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Chardy J.,Cox D.,42,214,1015,226,6,2,7,6,6,7,6,3,,,3,1,Completed,1.05,11,1.06,8.5,1.04,9,1.07,10.75,1.07,8,1.08,13,1.06,9.4
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Roger-Vasselin E.,Volandri F.,50,117,885,523,7,6,6,2,6,4,,,,,3,0,Completed,1.01,21,1.01,13,1.01,17,1.02,14.54,1.01,17,1.03,34,1.02,16.55
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Anderson K.,Bedene A.,18,140,1745,416,6,3,7,5,6,2,,,,,3,0,Completed,1.11,6.5,1.12,5.75,1.12,5.5,1.13,7.38,1.13,6,1.13,7.5,1.11,6.37
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Baghdatis M.,Brown D.,119,79,515,668,6,4,7,5,2,6,7,6,,,3,1,Completed,1.66,2.1,1.65,2.2,1.67,2.1,1.69,2.3,1.73,2.1,1.77,2.3,1.69,2.14
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Tomic B.,Donskoy E.,86,114,631,526,6,4,6,3,6,2,,,,,3,0,Completed,1.12,6,1.13,5.5,1.12,5.5,1.14,6.87,1.14,5.5,1.17,6.87,1.14,5.61
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Haase R.,Pospisil V.,53,33,865,1170,7,6,4,6,7,5,6,3,,,3,1,Completed,1.83,1.83,1.85,1.9,1.8,1.91,1.94,1.96,1.8,2,1.95,2.1,1.85,1.93
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Saville L.,Thiem D.,236,57,204,851,7,5,6,4,3,6,6,4,,,3,1,Completed,3,1.36,2.8,1.42,2.62,1.44,3.05,1.43,2.75,1.44,3.05,1.5,2.83,1.42
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Puetz T.,Gabashvili T.,251,61,191,798,2,6,6,4,6,2,6,2,,,3,1,Completed,1.33,3.25,1.35,3.1,1.3,3.4,1.35,3.49,1.57,2.25,1.57,3.5,1.35,3.16
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Dimitrov G.,Harrison R.,13,150,2595,386,7,6,6,3,6,2,,,,,3,0,Completed,1.07,9,1.08,7.5,1.08,8,1.09,9.16,1.08,7.5,1.1,10,1.08,8.01
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Carreno-Busta P.,7,60,4190,809,6,0,6,7,6,1,6,1,,,3,1,Completed,1.05,9,1.09,7,1.08,8,1.08,10.25,1.08,7.5,1.11,11,1.07,8.37
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Bautista R.,Johnson S.,23,70,1580,727,6,3,6,7,6,4,7,5,,,3,1,Completed,1.36,3,1.42,2.8,1.4,2.75,1.43,3.05,1.44,2.75,1.47,3.2,1.4,2.88
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Cuevas P.,38,112,1085,531,6,2,6,4,6,4,,,,,3,0,Completed,1.08,8,1.08,7.5,1.08,7,1.11,8.04,1.07,8,1.11,9,1.09,7.29
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Hernych J.,Kamke T.,285,87,165,629,6,3,6,7,6,3,5,7,6,4,3,2,Completed,2.62,1.44,2.45,1.52,2.5,1.44,2.44,1.63,2.5,1.53,2.7,1.63,2.51,1.52
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Cilic M.,Mathieu P.H.,29,89,1350,611,6,4,6,7,6,2,6,1,,,3,1,Completed,1.16,5,1.18,4.5,1.17,4.5,1.21,5,1.17,5,1.21,5.25,1.18,4.8
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Fognini F.,Kuznetsov Al.,15,148,2155,394,2,6,1,6,6,4,6,1,9,7,3,2,Completed,1.22,4,1.25,3.75,1.29,3.5,1.28,4.14,1.33,3.25,1.33,4.14,1.26,3.79
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Haider-Maurer A.,Edmund K.,95,320,589,145,6,3,7,6,6,2,,,,,3,0,Completed,2.62,1.44,2.45,1.52,2.5,1.5,2.66,1.54,2.5,1.53,2.66,1.6,2.53,1.51
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Golubev A.,2,56,12330,852,6,0,6,1,6,4,,,,,3,0,Completed,1.01,26,1.01,13,1.01,26,1.01,27.22,1.02,15,1.02,35,1.01,19.63
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Kuznetsov An.,Evans D.,118,143,519,404,6,1,7,5,3,6,7,6,,,3,1,Completed,1.61,2.2,1.62,2.25,1.57,2.38,1.69,2.3,1.62,2.25,1.69,2.38,1.63,2.24
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Dolgopolov O.,Groth S.,19,124,1680,471,7,5,7,6,7,6,,,,,3,0,Completed,1.4,2.75,1.48,2.6,1.4,2.75,1.54,2.66,1.4,2.88,1.54,2.88,1.46,2.67
37,London,Wimbledon,23/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Becker B.,Young D.,65,69,783,732,6,4,6,3,6,4,,,,,3,0,Completed,1.44,2.62,1.55,2.4,1.5,2.5,1.63,2.43,1.53,2.5,1.63,2.65,1.55,2.44
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Granollers M.,Mahut N.,224,54,216,860,6,4,7,6,6,7,6,4,,,3,1,Completed,3,1.36,3.1,1.35,3,1.36,2.74,1.51,2.63,1.5,3.1,1.51,2.8,1.42
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Przysiezny M.,48,120,950,512,6,2,6,7,6,1,6,4,,,3,1,Completed,1.12,6,1.13,5.5,1.12,6,1.1,8.6,1.13,6,1.15,8.6,1.12,6.28
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Kudla D.,Ilhan M.,136,151,428,384,7,6,6,4,4,6,7,5,,,3,1,Completed,1.5,2.5,1.52,2.45,1.53,2.38,1.5,2.79,1.53,2.5,1.59,2.8,1.5,2.56
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Janowicz J.,Devvarman S.,25,125,1510,462,4,6,6,3,6,3,3,6,6,3,3,2,Completed,1.12,6,1.13,5.5,1.12,5.5,1.13,7.04,1.17,5,1.17,7.04,1.13,6.01
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Kyrgios N.,Robert S.,144,78,400,687,7,6,7,6,6,7,6,2,,,3,1,Completed,1.28,3.5,1.33,3.2,1.29,3.5,1.31,3.83,1.25,3.75,1.38,3.83,1.32,3.34
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Lajovic D.,Garcia-Lopez G.,84,34,650,1163,7,6,6,2,3,6,3,6,6,3,3,2,Completed,3.75,1.25,3.5,1.28,3.5,1.29,3.85,1.31,3.5,1.29,4,1.33,3.62,1.28
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Lu Y.H.,Nedovyesov A.,47,102,958,560,6,4,4,6,6,4,1,6,6,1,3,2,Completed,1.18,4.5,1.18,4.5,1.2,4.33,1.18,5.65,1.2,4.5,1.24,5.65,1.19,4.57
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Nishikori K.,De Schepper K.,12,73,2690,711,6,4,7,6,7,5,,,,,3,0,Completed,1.11,6.5,1.13,5.5,1.11,6,1.13,7.18,1.14,5.5,1.15,7.18,1.12,6.13
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Giraldo S.,Gimeno-Traver D.,35,96,1118,587,6,1,7,5,6,0,,,,,3,0,Completed,1.18,4.5,1.22,4,1.2,4.33,1.24,4.63,1.2,4.5,1.25,4.8,1.21,4.24
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Kubot L.,Struff J.L.,72,66,713,766,7,6,6,4,6,4,,,,,3,0,Completed,2.2,1.61,2.1,1.7,2.2,1.62,2.44,1.63,2.2,1.67,2.44,1.75,2.23,1.64
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Wawrinka S.,Sousa J.,3,41,5420,1030,6,3,6,4,6,3,,,,,3,0,Completed,1.18,4.5,1.22,4,1.2,4.5,1.24,4.54,1.22,4,1.27,5,1.21,4.27
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Tsonga J.W.,Melzer J.,17,49,1775,940,6,1,3,6,3,6,6,2,6,4,3,2,Completed,1.2,4.33,1.25,3.75,1.22,4.33,1.26,4.34,1.22,4,1.3,4.34,1.25,3.92
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Gasquet R.,Duckworth J.,14,161,2415,346,6,7,6,3,3,6,6,0,6,1,3,2,Completed,1.11,6.5,1.12,5.75,1.11,6,1.17,6.02,1.13,6,1.17,7,1.13,5.92
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Lorenzi P.,4,83,4945,653,6,1,6,1,6,3,,,,,3,0,Completed,1.002,34,1.01,13,1.01,26,1.01,41,1.01,17,1.01,51.5,1.01,22.88
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Dancevic F.,Karlovic I.,107,32,544,1181,6,4,7,6,7,6,,,,,3,0,Completed,3.4,1.3,3.1,1.35,3.25,1.33,3.44,1.36,3.25,1.33,3.44,1.4,3.19,1.35
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Rosol L.,Paire B.,52,71,865,715,6,3,3,6,7,6,6,4,,,3,1,Completed,1.53,2.37,1.62,2.25,1.67,2.1,1.65,2.4,1.67,2.2,1.67,2.45,1.61,2.3
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Sugita Y.,26,145,1455,399,7,6,7,6,7,6,,,,,3,0,Completed,1.07,9,1.07,8,1.08,7,1.07,11.25,1.1,7,1.1,11.25,1.06,8.81
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Querrey S.,Klahn B.,67,75,755,707,6,7,6,4,6,1,7,5,,,3,1,Completed,1.12,6,1.2,4.3,1.12,5.5,1.24,4.56,1.14,5.5,1.24,6.03,1.17,5.02
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Klizan M.,1,51,12500,865,4,6,6,3,6,3,6,3,,,3,1,Completed,1.1,7,1.11,6,1.11,6.5,1.09,9.16,1.11,6.5,1.12,9.16,1.1,6.93
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Raonic M.,Ebden M.,9,85,3245,632,6,2,6,4,6,4,,,,,3,0,Completed,1.11,6.5,1.11,6,1.11,6.5,1.15,6.52,1.1,7,1.15,7,1.12,6.12
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Kukushkin M.,Sela D.,63,101,787,561,6,4,6,4,6,4,,,,,3,0,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.3,1.69,2.2,1.67,2.3,1.83,2.12,1.7
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Pavic A.,Falla A.,163,55,345,853,6,4,6,3,7,5,,,,,3,0,Completed,3.5,1.28,3.4,1.3,3,1.36,3.56,1.34,3.5,1.29,3.6,1.36,3.39,1.31
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Sock J.,Herbert P.H.,77,130,698,447,6,7,6,2,7,6,6,4,,,3,1,Completed,1.57,2.25,1.7,2.1,1.67,2.1,1.74,2.22,1.67,2.2,1.74,2.25,1.68,2.15
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Muller G.,Benneteau J.,103,46,555,970,6,4,7,6,7,6,,,,,3,0,Completed,2,1.72,2,1.8,2,1.73,2.06,1.85,1.91,1.91,2.1,1.91,2.03,1.77
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Bolelli S.,Ito T.,132,129,445,448,7,5,7,6,3,6,7,6,,,3,1,Completed,1.44,2.62,1.5,2.5,1.53,2.38,1.58,2.54,1.53,2.5,1.59,2.65,1.51,2.53
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Smethurst D.,11,234,2690,205,7,5,6,3,6,4,,,,,3,0,Completed,1.04,13,1.04,10,1.04,11,1.05,13,1.03,12,1.06,13.25,1.04,10.91
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,Jaziri M.,21,121,1635,510,7,6,7,5,6,4,,,,,3,0,Completed,1.08,8,1.1,6.5,1.08,7,1.09,9.16,1.11,6.5,1.12,9.85,1.09,7.44
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Istomin D.,Tursunov D.,45,31,985,1200,7,5,6,4,3,6,6,2,,,3,1,Completed,1.44,2.62,1.45,2.7,1.4,2.75,1.54,2.66,1.36,3,1.54,3,1.44,2.74
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Nieminen J.,Delbonis F.,62,37,790,1099,6,3,7,6,7,5,,,,,3,0,Completed,1.18,4.5,1.18,4.5,1.22,4,1.24,4.65,1.2,4.5,1.24,5.25,1.2,4.42
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Vesely J.,Estrella Burgos V.,68,91,741,600,5,1,,,,,,,,,0,0,Retired,1.2,4.33,1.2,4.3,1.22,4,1.2,5.24,1.22,4,1.23,5.24,1.2,4.44
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Reister J.,Russell M.,110,94,535,593,6,4,6,4,6,7,4,6,7,5,3,2,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.52,2.74,1.44,2.75,1.52,2.95,1.45,2.7
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,Riba P.,81,82,664,662,6,2,6,3,6,4,,,,,3,0,Completed,1.08,8,1.1,6.5,1.08,7,1.09,9.16,1.08,7.5,1.1,9.76,1.08,7.7
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Kohlschreiber P.,Sijsling I.,28,59,1440,818,6,4,6,4,6,2,,,,,3,0,Completed,1.25,3.75,1.28,3.5,1.25,3.75,1.31,3.83,1.25,3.75,1.31,4,1.27,3.71
37,London,Wimbledon,24/06/14,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Lacko L.,22,88,1630,629,7,6,1,6,6,2,6,4,,,3,1,Completed,1.53,2.37,1.55,2.4,1.57,2.25,1.55,2.63,1.57,2.38,1.61,2.63,1.55,2.42
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Anderson K.,Roger-Vasselin E.,18,50,1745,885,7,6,1,6,6,3,6,4,,,3,1,Completed,1.36,3,1.42,2.8,1.4,2.75,1.4,3.22,1.4,2.75,1.44,3.22,1.4,2.9
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Chardy J.,Matosevic M.,42,58,1015,827,6,7,7,6,7,6,4,6,7,5,3,2,Completed,2.1,1.66,2.15,1.68,2.1,1.67,2.11,1.81,2,1.8,2.15,1.83,2.07,1.74
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Stakhovsky S.,Gulbis E.,90,10,610,2725,6,4,6,3,7,6,,,,,3,0,Completed,3.5,1.28,3.4,1.3,3.5,1.29,3.49,1.36,3.5,1.29,3.56,1.38,3.35,1.32
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Rola B.,5,92,4680,596,6,1,6,1,6,0,,,,,3,0,Completed,1.01,26,1.01,13,1.01,26,1.01,41,1.01,17,1.02,49,1.01,22.05
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Dolgopolov O.,Becker B.,19,65,1680,783,6,7,7,6,6,3,6,4,,,3,1,Completed,1.4,2.75,1.42,2.8,1.44,2.62,1.47,2.92,1.53,2.5,1.53,3.05,1.44,2.77
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Mayer L.,Baghdatis M.,64,119,784,515,7,6,4,6,6,1,6,4,,,3,1,Completed,2.75,1.4,2.7,1.45,2.75,1.44,2.8,1.5,3.25,1.33,3.25,1.52,2.68,1.46
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Fognini F.,Puetz T.,15,251,2155,191,2,6,6,4,7,6,6,3,,,3,1,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.37,3.35,1.29,3.5,1.37,3.6,1.3,3.43
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Dimitrov G.,Saville L.,13,236,2595,204,6,3,6,2,6,4,,,,,3,0,Completed,1.02,17,1.03,11,1.02,15,1.03,19,1.03,12,1.04,22.9,1.03,13.21
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Bautista R.,Hernych J.,23,285,1580,165,7,5,4,6,6,2,6,2,,,3,1,Completed,1.18,4.5,1.22,4,1.17,4.5,1.23,4.77,1.17,5,1.26,5,1.21,4.32
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Kuznetsov An.,Ferrer D.,118,7,519,4190,6,7,6,0,3,6,6,3,6,2,3,2,Completed,8,1.08,7.5,1.08,8.5,1.07,8.6,1.1,8,1.07,10,1.11,7.74,1.08
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Cilic M.,Haider-Maurer A.,29,95,1350,589,3,6,6,1,6,4,6,4,,,3,1,Completed,1.06,10,1.06,8.5,1.06,8,1.06,11.75,1.08,7.5,1.08,11.75,1.06,9.02
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Berdych T.,Tomic B.,6,86,4680,631,4,6,7,6,7,6,6,1,,,3,1,Completed,1.22,4,1.25,3.75,1.22,4.33,1.29,3.97,1.22,4,1.29,4.33,1.25,3.85
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Stepanek R.,2,38,12330,1085,6,4,6,3,6,7,7,6,,,3,1,Completed,1.03,15,1.03,11,1.02,15,1.03,17.5,1.03,12,1.04,19,1.03,13.13
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Wang J.,Youzhny M.,147,16,397,1790,7,6,6,2,6,7,6,3,,,3,1,Completed,4.33,1.2,4.3,1.2,4.33,1.2,4.22,1.27,4.5,1.2,4.5,1.27,4.27,1.21
37,London,Wimbledon,25/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Simon G.,Haase R.,44,53,1005,865,7,6,6,4,6,4,,,,,3,0,Completed,1.53,2.37,1.62,2.25,1.57,2.25,1.69,2.3,1.67,2.2,1.69,2.55,1.61,2.29
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Bolelli S.,Kohlschreiber P.,132,28,445,1440,4,6,6,4,6,3,2,6,7,5,3,2,Completed,6,1.12,5.5,1.13,5,1.14,5.63,1.18,6,1.13,7.5,1.18,5.68,1.13
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Nishikori K.,Kudla D.,12,136,2690,428,6,3,6,2,6,1,,,,,3,0,Completed,1.07,9,1.08,7.5,1.08,7,1.08,10.25,1.07,8,1.1,10.25,1.07,8.14
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Vesely J.,Monfils G.,68,21,741,1635,7,6,6,3,6,7,6,7,6,4,3,2,Completed,3.75,1.25,3.75,1.25,3.4,1.3,3.64,1.33,3.25,1.33,3.8,1.33,3.52,1.29
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Kukushkin M.,Dancevic F.,63,107,787,544,6,3,6,3,6,2,,,,,3,0,Completed,2.25,1.57,2.25,1.62,2.2,1.62,2.18,1.77,2.38,1.57,2.4,1.77,2.21,1.65
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Kyrgios N.,Gasquet R.,144,14,400,2415,3,6,6,7,6,4,7,5,10,8,3,2,Completed,3.75,1.25,4.3,1.2,4,1.25,4.38,1.26,3.75,1.25,4.5,1.3,3.95,1.24
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Kubot L.,Lajovic D.,72,84,713,650,6,7,7,6,6,3,7,6,,,3,1,Completed,1.36,3,1.48,2.6,1.44,2.62,1.47,2.89,1.44,2.75,1.5,3,1.46,2.7
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Raonic M.,Sock J.,9,77,3245,698,6,3,6,4,6,4,,,,,3,0,Completed,1.16,5,1.17,4.75,1.22,4.33,1.18,5.62,1.2,4.5,1.23,5.62,1.18,4.71
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Nadal R.,Rosol L.,1,52,12500,865,4,6,7,6,6,4,6,4,,,3,1,Completed,1.07,9,1.08,7.5,1.08,8,1.09,9.16,1.1,7,1.1,9.4,1.08,7.77
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Robredo T.,Mannarino A.,22,81,1630,664,6,4,6,1,7,6,,,,,3,0,Completed,1.66,2.1,1.75,2.05,1.67,2.1,1.79,2.14,1.73,2.1,1.83,2.2,1.73,2.08
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Wawrinka S.,Lu Y.H.,3,47,5420,958,7,6,6,3,3,6,7,5,,,3,1,Completed,1.11,6.5,1.13,5.5,1.14,5.5,1.15,6.34,1.14,5.5,1.15,6.75,1.12,5.98
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Istomin D.,Reister J.,45,110,985,535,7,6,6,4,6,4,,,,,3,0,Completed,1.14,5,1.16,5,1.2,4.33,1.19,5.4,1.17,5,1.2,5.4,1.17,4.84
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Tsonga J.W.,Querrey S.,17,67,1775,755,4,6,7,6,6,7,6,3,14,12,3,2,Completed,1.28,3.5,1.33,3.2,1.3,3.5,1.38,3.35,1.33,3.25,1.4,3.5,1.34,3.18
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Isner J.,Nieminen J.,11,62,2690,790,7,6,7,6,7,5,,,,,3,0,Completed,1.28,3.5,1.33,3.2,1.3,3.5,1.35,3.51,1.29,3.5,1.37,3.51,1.32,3.33
37,London,Wimbledon,26/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Muller G.,4,103,4945,555,6,3,7,5,6,3,,,,,3,0,Completed,1.06,10,1.04,10,1.05,10,1.07,10.75,1.06,9,1.08,12,1.06,9.58
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Pavic A.,26,163,1455,345,6,4,7,6,7,5,,,,,3,0,Completed,1.12,6,1.15,5.25,1.17,4.5,1.14,6.7,1.17,5,1.17,6.7,1.14,5.53
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Giraldo S.,Granollers M.,35,224,1118,216,4,6,7,6,1,6,6,1,7,5,3,2,Completed,1.83,1.83,1.85,1.9,1.83,1.83,1.99,1.92,1.91,1.91,2,1.98,1.89,1.89
